Make,Model,Vehicle Class,Transmission,Power produce,CO2 Emissions(g/km)
ASTON MARTIN,DBS Superleggera,MINICOMPACT,A8,1.1076133479147632,2.510545010206612
ASTON MARTIN,Rapide AMR,SUBCOMPACT,A8,1.1618832673388333,2.521138083704036
ASTON MARTIN,Vanquish Zagato,MINICOMPACT,A8,1.1689127353025865,2.5390760987927767
ASTON MARTIN,Vantage V8,TWO-SEATER,A8,0.9795514776174595,2.421603926869831
AUDI,A3,SUBCOMPACT,AM7,0.6795908657953401,2.27415784926368
AUDI,A3 quattro,SUBCOMPACT,AM7,0.7082499145102564,2.3521825181113623
AUDI,A3 Cabriolet quattro,SUBCOMPACT,AM7,0.7064835861150771,2.34439227368511
AUDI,A4,COMPACT,AM7,0.6732247208272563,2.2600713879850747
AUDI,A4 quattro,COMPACT,AM7,0.6916447653848239,2.3096301674258983
AUDI,A4 allroad quattro,STATION WAGON - SMALL,AM7,0.7064835861150771,2.34439227368511
AUDI,A5 quattro,SUBCOMPACT,AM7,0.6916447653848239,2.3096301674258983
AUDI,A5 Cabriolet quattro,SUBCOMPACT,AM7,0.6916447653848239,2.3096301674258983
AUDI,A5 Sportback quattro,MID-SIZE,AM7,0.6916447653848239,2.3096301674258983
AUDI,A6 quattro,MID-SIZE,AM7,0.8517406260977086,2.3502480183341623
AUDI,A7 quattro,MID-SIZE,AM7,0.8517406260977086,2.3502480183341623
AUDI,A8L,FULL-SIZE,AS8,0.8716086007509849,2.401400540781544
AUDI,Q3 quattro,SUV - SMALL,AS8,0.7249648474471979,2.394451680826216
AUDI,Q5,SUV - SMALL,AM7,0.7134405646834607,2.3617278360175926
AUDI,Q7,SUV - STANDARD,AS8,0.7312130736265374,2.41161970596323
AUDI,Q7,SUV - STANDARD,AS8,0.8762303369939131,2.4149733479708178
AUDI,Q8,SUV - STANDARD,AS8,0.8962670788652991,2.468347330412157
AUDI,RS 5 Coupe,SUBCOMPACT,AS8,0.8672451345824916,2.418301291319745
AUDI,RS 5 Sportback,MID-SIZE,AS8,0.870204558216897,2.4281347940287885
AUDI,S3,SUBCOMPACT,AM7,0.7064835861150771,2.3463529744506384
AUDI,S4,COMPACT,AS8,0.8552187456183136,2.3617278360175926
AUDI,S5,SUBCOMPACT,AS8,0.8552187456183136,2.3617278360175926
AUDI,S5 Cabriolet,SUBCOMPACT,AS8,0.8569312762709129,2.3692158574101425
AUDI,S5 Sportback,MID-SIZE,AS8,0.8552187456183136,2.3617278360175926
AUDI,SQ5,SUV - SMALL,AS8,0.8822020338975038,2.431363764158988
AUDI,TT Coupe quattro,SUBCOMPACT,AM7,0.7010708387136986,2.3283796034387376
AUDI,TT Roadster quattro,TWO-SEATER,AM7,0.7010708387136986,2.3283796034387376
AUDI,TTS Coupe,SUBCOMPACT,AM7,0.7046985660671081,2.342422680822206
BENTLEY,Bentayga,SUV - STANDARD,AS8,1.012302261736726,2.4983105537896004
BENTLEY,Mulsanne,MID-SIZE,AS8,1.2651417980996384,2.667452952889953
BMW,230i xDrive Cabriolet,SUBCOMPACT,AS8,0.6935725900301843,2.3159703454569174
BMW,230i xDrive Coupe,SUBCOMPACT,AS8,0.6896946532557251,2.305351369446624
BMW,330i xDrive,COMPACT,AS8,0.6837052849026992,2.287801729930226
BMW,330i xDrive Gran Turismo,FULL-SIZE,AS8,0.6935725900301843,2.3159703454569174
BMW,330i xDrive Touring,STATION WAGON - SMALL,AS8,0.6935725900301843,2.3159703454569174
BMW,430i xDrive Cabriolet,SUBCOMPACT,AS8,0.6992272922716549,2.3283796034387376
BMW,430i xDrive Coupe,COMPACT,AS8,0.6935725900301843,2.3159703454569174
BMW,430i xDrive Gran Coupe,COMPACT,AS8,0.6935725900301843,2.3159703454569174
BMW,440i Coupe,COMPACT,AS8,0.8481892776545603,2.3560258571931225
BMW,440i Coupe,COMPACT,M6,0.8747037852139896,2.408239965311849
BMW,440i xDrive Cabriolet,SUBCOMPACT,AS8,0.858626595268946,2.371067862271736
BMW,440i xDrive Coupe,COMPACT,AS8,0.8534886502423755,2.357934847000453
BMW,440i xDrive Coupe,COMPACT,M6,0.8747037852139896,2.408239965311849
BMW,440i xDrive Gran Coupe,COMPACT,AS8,0.8534886502423755,2.357934847000453
BMW,530i xDrive,MID-SIZE,AS8,0.6935725900301843,2.3159703454569174
BMW,540i xDrive,MID-SIZE,AS8,0.8552187456183136,2.363611979892144
BMW,640i xDrive Gran Coupe,COMPACT,AS8,0.8668566577702679,2.394451680826216
BMW,640i xDrive Gran Turismo,FULL-SIZE,AS8,0.8636126573995697,2.382017042574868
BMW,650i xDrive Gran Coupe,COMPACT,AS8,1.0249188654953556,2.450249108319361
BMW,750i xDrive,FULL-SIZE,AS8,1.0177397896987976,2.429752280002408
BMW,750Li xDrive,FULL-SIZE,AS8,1.0249188654953556,2.450249108319361
BMW,Alpina B6 xDrive Gran Coupe,COMPACT,AS8,1.0249188654953556,2.450249108319361
BMW,Alpina B7 xDrive,FULL-SIZE,AS8,1.0249188654953556,2.450249108319361
BMW,M2 Competition,SUBCOMPACT,AM7,0.8976111721953834,2.468347330412157
BMW,M2 Competition,SUBCOMPACT,M6,0.8851104304361772,2.436162647040756
BMW,M240i Cabriolet,SUBCOMPACT,AS8,0.8534886502423755,2.3560258571931225
BMW,M240i Cabriolet,SUBCOMPACT,M6,0.8747037852139896,2.408239965311849
BMW,M240i Coupe,SUBCOMPACT,AS8,0.8534886502423755,2.3560258571931225
BMW,M240i Coupe,SUBCOMPACT,M6,0.8747037852139896,2.408239965311849
BMW,M240i Coupe M Performance,SUBCOMPACT,AS8,0.8534886502423755,2.3560258571931225
BMW,M240i Coupe M Performance,SUBCOMPACT,M6,0.8747037852139896,2.408239965311849
BMW,M240i xDrive Cabriolet,SUBCOMPACT,AS8,0.8552187456183136,2.359835482339888
BMW,M240i xDrive Coupe,SUBCOMPACT,AS8,0.8552187456183136,2.359835482339888
BMW,M240i xDrive Coupe M Performance,SUBCOMPACT,AS8,0.8552187456183136,2.359835482339888
BMW,M4 Cabriolet,SUBCOMPACT,AM7,0.8989446401706455,2.4756711883244296
BMW,M4 Cabriolet,SUBCOMPACT,M6,0.8879695297375799,2.447158031342219
BMW,M4 Cabriolet Competition,SUBCOMPACT,AM7,0.8989446401706455,2.4756711883244296
BMW,M4 Cabriolet Competition,SUBCOMPACT,M6,0.8879695297375799,2.447158031342219
BMW,M4 Coupe,COMPACT,AM7,0.8976111721953834,2.468347330412157
BMW,M4 Coupe,COMPACT,M6,0.8851104304361772,2.436162647040756
BMW,M4 Coupe Competition,COMPACT,AM7,0.8976111721953834,2.468347330412157
BMW,M4 Coupe Competition,COMPACT,M6,0.8851104304361772,2.436162647040756
BMW,M4 CS,COMPACT,AM7,0.8976111721953834,2.468347330412157
BMW,M5,MID-SIZE,AS8,1.049712235916282,2.510545010206612
BMW,M5 Competition,MID-SIZE,AS8,1.049712235916282,2.510545010206612
BMW,M550i xDrive,MID-SIZE,AS8,1.0177397896987976,2.429752280002408
BMW,M6 Gran Coupe,COMPACT,AM7,1.059151499441076,2.53655844257153
BMW,M760Li xDrive,FULL-SIZE,AS8,1.2071708808854105,2.5502283530550938
BMW,M850i xDrive Cabriolet,SUBCOMPACT,AS8,1.0192002561417626,2.431363764158988
BMW,M850i xDrive Coupe,SUBCOMPACT,AS8,1.0177397896987976,2.429752280002408
BMW,X1 xDrive28i,SUV - SMALL,AS8,0.7028944545335852,2.3364597338485296
BMW,X2 xDrive28i,SUV - SMALL,AS8,0.7064835861150771,2.3463529744506384
BMW,X3 xDrive30i,SUV - SMALL,AS8,0.7082499145102564,2.3483048630481607
BMW,X3 M40i,SUV - SMALL,AS8,0.865242455782901,2.3891660843645326
BMW,X4 xDrive30i,SUV - SMALL,AS8,0.7082499145102564,2.3483048630481607
BMW,X4 M40i,SUV - SMALL,AS8,0.865242455782901,2.3891660843645326
BMW,X5 xDrive40i,SUV - STANDARD,AS8,0.8668566577702679,2.3891660843645326
BMW,X5 xDrive50i,SUV - STANDARD,AS8,1.043532687007524,2.4969296480732144
BMW,X6 xDrive35i,SUV - STANDARD,AS8,0.8836625003404686,2.4345689040341987
BMW,X6 xDrive50i,SUV - STANDARD,AS8,1.0331489279966775,2.468347330412157
BMW,X6 M,SUV - STANDARD,AS8,1.0580000764008473,2.5327543789924976
BMW,X7 xDrive40i,SUV - STANDARD,AS8,0.8716086007509849,2.404833716619938
BMW,X7 xDrive50i,SUV - STANDARD,AS8,1.0331489279966775,2.468347330412157
BUICK,Enclave,SUV - STANDARD,A9,0.9422652720657617,2.4199557484897576
BUICK,Enclave AWD,SUV - STANDARD,A9,0.9524916042612345,2.444044795918076
BUICK,Encore,SUV - SMALL,AS6,0.5654204849529543,2.3096301674258983
BUICK,Encore (SIDI with Stop/Start),SUV - SMALL,AS6,0.5574810044708295,2.287801729930226
BUICK,Encore AWD,SUV - SMALL,AS6,0.5730030118397853,2.3304137733491905
BUICK,Encore AWD (SIDI with Stop/Start),SUV - SMALL,AS6,0.5673483095983147,2.311753861055754
BUICK,Envision AWD,SUV - SMALL,A9,0.7265487353325102,2.396199347095736
BUICK,Envision AWD,SUV - SMALL,A6,0.7941045207452915,2.3692158574101425
BUICK,LaCrosse,MID-SIZE,AS9,0.9214533507945675,2.3673559210260184
BUICK,LaCrosse eAssist,MID-SIZE,AS6,0.7606292566844572,2.283301228703549
BUICK,LaCrosse AWD,MID-SIZE,AS9,0.9248271196651203,2.376576957056512
BUICK,Regal,MID-SIZE,AS9,0.6992272922716549,2.3304137733491905
BUICK,Regal AWD,MID-SIZE,AS8,0.7082499145102564,2.3560258571931225
BUICK,Regal AWD,MID-SIZE,AS9,0.9345615214436169,2.399673721481037
CADILLAC,CT6 AWD,FULL-SIZE,AS10,0.8792426102630986,2.426511261364575
CADILLAC,CT6 AWD,FULL-SIZE,AS10,0.9407524115175676,2.416640507338281
CADILLAC,CT6 AWD,FULL-SIZE,AS10,1.0320312595535543,2.510545010206612
CADILLAC,CTS,MID-SIZE,AS8,0.7064835861150771,2.3463529744506384
CADILLAC,CTS,MID-SIZE,AS8,0.9313787322939224,2.390935107103379
CADILLAC,CTS AWD,MID-SIZE,AS8,0.7134405646834607,2.3654879848908994
CADILLAC,CTS AWD,MID-SIZE,AS8,0.9467241084211584,2.429752280002408
CADILLAC,CTS Vsport,MID-SIZE,AS8,0.9634667146943,2.474216264076256
CADILLAC,CTS-V,MID-SIZE,AS8,1.1758631651221212,2.5276299008713385
CADILLAC,Escalade 4WD,SUV - STANDARD,A10,1.1722867169362838,2.515873843711679
CADILLAC,XT4,SUV - SMALL,AS9,0.6954786308800178,2.320146286111054
CADILLAC,XT4 AWD,SUV - SMALL,AS9,0.7099979386549233,2.3560258571931225
CADILLAC,XT5,SUV - SMALL,AS8,0.9329776335583047,2.397940008672037
CADILLAC,XT5 AWD,SUV - SMALL,AS8,0.9422652720657617,2.4199557484897576
CADILLAC,XTS,FULL-SIZE,AS6,0.939225859737644,2.4132997640812515
CADILLAC,XTS AWD,FULL-SIZE,AS6,0.948184574864123,2.4345689040341987
CADILLAC,XTS Vsport AWD,FULL-SIZE,AS6,0.9647897239895555,2.4800069429571505
CHEVROLET,Blazer,SUV - SMALL,A9,0.7924092017472584,2.3654879848908994
CHEVROLET,Blazer,SUV - SMALL,A9,0.9329776335583047,2.397940008672037
CHEVROLET,Blazer AWD,SUV - SMALL,A9,0.943764684786753,2.4232458739368075
CHEVROLET,Camaro,SUBCOMPACT,AS8,0.7046985660671081,2.342422680822206
CHEVROLET,Camaro,SUBCOMPACT,M6,0.7168143335540136,2.371067862271736
CHEVROLET,Camaro,SUBCOMPACT,AS8,0.9297645303065554,2.390935107103379
CHEVROLET,Camaro,SUBCOMPACT,M6,0.9510681120968153,2.442479769064448
CHEVROLET,Camaro SS,SUBCOMPACT,AS10,1.1462841454918853,2.4456042032735974
CHEVROLET,Camaro SS,SUBCOMPACT,M6,1.1545142079932071,2.4727564493172123
CHEVROLET,Camaro ZL1,SUBCOMPACT,AS10,1.1850454492944884,2.5502283530550938
CHEVROLET,Camaro ZL1,SUBCOMPACT,M6,1.182796311701142,2.54282542695918
CHEVROLET,Corvette,TWO-SEATER,AS8,1.1558476759684693,2.4756711883244296
CHEVROLET,Corvette,TWO-SEATER,M7,1.1490723547647477,2.4563660331290427
CHEVROLET,Corvette Z06,TWO-SEATER,AS8,1.1722867169362838,2.5198279937757184
CHEVROLET,Corvette Z06,TWO-SEATER,M7,1.1661521201451617,2.502427119984433
CHEVROLET,Corvette ZR1,TWO-SEATER,AS8,1.1958621555648417,2.580924975675619
CHEVROLET,Corvette ZR1,TWO-SEATER,M7,1.1905404896021932,2.5658478186735176
CHEVROLET,Cruze,COMPACT,AS6,0.5358253071905704,2.2355284469075487
CHEVROLET,Cruze Premier,COMPACT,AS6,0.5358253071905704,2.2355284469075487
CHEVROLET,Cruze Hatchback,MID-SIZE,AS6,0.5358253071905704,2.2355284469075487
CHEVROLET,Cruze Hatchback Premier,MID-SIZE,AS6,0.5403845798814316,2.2430380486862944
CHEVROLET,Equinox,SUV - SMALL,A6,0.5818970048273471,2.2922560713564755
CHEVROLET,Equinox AWD,SUV - SMALL,A6,0.5878863731803728,2.3159703454569174
CHEVROLET,Equinox AWD,SUV - SMALL,A9,0.7099979386549233,2.357934847000453
CHEVROLET,Impala,FULL-SIZE,AS6,0.7872185515740542,2.3521825181113623
CHEVROLET,Impala,FULL-SIZE,AS6,0.9361306752746393,2.404833716619938
CHEVROLET,Malibu,MID-SIZE,AV,0.5648005802379491,2.2405492482825995
CHEVROLET,Malibu,MID-SIZE,A9,0.6992272922716549,2.3304137733491905
CHEVROLET,Spark,SUBCOMPACT,AV,0.5311393719666846,2.222716471147584
CHEVROLET,Spark,SUBCOMPACT,M5,0.5334986107101942,2.2304489213782737
CHEVROLET,Suburban,SUV - STANDARD,A6,1.109392727732868,2.4969296480732144
CHEVROLET,Suburban FFV,SUV - STANDARD,A6,1.109392727732868,2.4969296480732144
CHEVROLET,Suburban 4WD,SUV - STANDARD,A6,1.1203579258509353,2.526339277389844
CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,A6,1.1203579258509353,2.526339277389844
CHEVROLET,Suburban 4WD,SUV - STANDARD,A10,1.1782060197346453,2.531478917042255
CHEVROLET,Tahoe,SUV - STANDARD,A6,1.109392727732868,2.4969296480732144
CHEVROLET,Tahoe FFV,SUV - STANDARD,A6,1.109392727732868,2.4969296480732144
CHEVROLET,Tahoe 4WD,SUV - STANDARD,A6,1.1131275552933224,2.506505032404872
CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,A6,1.1131275552933224,2.506505032404872
CHEVROLET,Tahoe 4WD,SUV - STANDARD,A10,1.1698595841204433,2.511883360978874
CHEVROLET,Traverse,SUV - STANDARD,A9,0.9407524115175676,2.416640507338281
CHEVROLET,Traverse AWD,SUV - STANDARD,A9,0.9510681120968153,2.442479769064448
CHEVROLET,Trax,SUV - SMALL,AS6,0.5595011821545929,2.2922560713564755
CHEVROLET,Trax,SUV - SMALL,M6,0.5574810044708295,2.287801729930226
CHEVROLET,Trax 4WD,SUV - SMALL,AS6,0.5730030118397853,2.3304137733491905
CHRYSLER,300,FULL-SIZE,A8,0.9281347319232243,2.383815365980431
CHRYSLER,300 FFV,FULL-SIZE,A8,0.9281347319232243,2.383815365980431
CHRYSLER,300,FULL-SIZE,A8,1.1206930528817654,2.460897842756548
CHRYSLER,300 AWD,FULL-SIZE,A8,0.939225859737644,2.41161970596323
CHRYSLER,300 AWD FFV,FULL-SIZE,A8,0.939225859737644,2.41161970596323
DODGE,Challenger,MID-SIZE,A8,0.9281347319232243,2.383815365980431
DODGE,Challenger,MID-SIZE,M6,1.1313222580187543,2.487138375477186
DODGE,Challenger,MID-SIZE,M6,1.1823131147893475,2.511883360978874
DODGE,Challenger (MDS),MID-SIZE,A8,1.1206930528817654,2.460897842756548
DODGE,Challenger (MDS),MID-SIZE,A8,1.1710215740536132,2.482873583608753
DODGE,Challenger GT AWD,MID-SIZE,A8,0.939225859737644,2.41161970596323
DODGE,Challenger SRT Hellcat,MID-SIZE,A8,1.1782060197346453,2.5301996982030817
DODGE,Challenger SRT Hellcat,MID-SIZE,M6,1.1850454492944884,2.5465426634781307
DODGE,Challenger SRT Hellcat Redeye,MID-SIZE,A8,1.1782060197346453,2.5301996982030817
DODGE,Charger,FULL-SIZE,A5,0.948184574864123,2.4329692908744054
DODGE,Charger FFV,FULL-SIZE,A5,0.948184574864123,2.4329692908744054
DODGE,Charger,FULL-SIZE,A8,0.9281347319232243,2.383815365980431
DODGE,Charger FFV,FULL-SIZE,A8,0.9281347319232243,2.383815365980431
DODGE,Charger (MDS),FULL-SIZE,A5,1.1287270865168306,2.4800069429571505
DODGE,Charger (MDS),FULL-SIZE,A8,1.1206930528817654,2.460897842756548
DODGE,Charger (MDS),FULL-SIZE,A8,1.1710215740536132,2.482873583608753
DODGE,Charger AWD,FULL-SIZE,A8,0.939225859737644,2.41161970596323
DODGE,Charger AWD FFV,FULL-SIZE,A8,0.939225859737644,2.41161970596323
DODGE,Charger AWD (MDS),FULL-SIZE,A5,1.1338781072242283,2.4941545940184424
DODGE,Charger SRT Hellcat,FULL-SIZE,A8,1.1782060197346453,2.5301996982030817
DODGE,Durango AWD,SUV - STANDARD,A8,0.943764684786753,2.4232458739368075
DODGE,Durango AWD,SUV - STANDARD,A8,1.1437309993282136,2.5198279937757184
DODGE,Durango AWD SRT,SUV - STANDARD,A8,1.2017760884787287,2.559906625036112
DODGE,Journey,SUV - SMALL,A4,0.7972616999301155,2.416640507338281
DODGE,Journey FFV,SUV - SMALL,A6,0.9553030496826879,2.453318340047037
DODGE,Journey AWD,SUV - SMALL,A6,0.9594342640128842,2.465382851448418
FIAT,124 Spider,TWO-SEATER,A6,0.5512711196532709,2.271841606536499
FIAT,124 Spider,TWO-SEATER,M6,0.5491492951930486,2.2671717284030133
FIAT,500,MINICOMPACT,A6,0.5654204849529543,2.307496037913213
FIAT,500,MINICOMPACT,M5,0.5491492951930486,2.2695129442179165
FIAT,500L,STATION WAGON - SMALL,A6,0.5784742856352384,2.34439227368511
FIAT,500X AWD,SUV - SMALL,A9,0.5467768201256418,2.3283796034387376
FORD,EcoSport,SUV - SMALL,AS6,0.4404264709236582,2.2922560713564755
FORD,EcoSport AWD,SUV - SMALL,AS6,0.7028944545335852,2.3384564936046046
FORD,Edge,SUV - SMALL,AS8,0.7082499145102564,2.3502480183341623
FORD,Edge AWD,SUV - SMALL,AS8,0.7151358836814938,2.3673559210260184
FORD,Edge AWD,SUV - SMALL,AS8,0.8374175796622919,2.4132997640812515
FORD,Escape,SUV - SMALL,AS6,0.5974190121963028,2.3304137733491905
FORD,Escape FFV,SUV - SMALL,AS6,0.7872185515740542,2.3541084391474008
FORD,Escape AWD,SUV - SMALL,AS6,0.6116322846081085,2.3654879848908994
FORD,Escape AWD,SUV - SMALL,AS6,0.7184762467057291,2.378397900948137
FORD,Expedition 4X4,SUV - STANDARD,AS10,0.9508197155725793,2.4668676203541096
FORD,Expedition MAX 4X4,SUV - STANDARD,AS10,0.9587281710738496,2.487138375477186
FORD,Explorer AWD,SUV - STANDARD,AS6,0.786698683370186,2.426511261364575
FORD,Explorer AWD,SUV - STANDARD,AS6,0.9600109363463855,2.492760389026837
FORD,Explorer FFV AWD,SUV - STANDARD,AS6,0.9534972768779256,2.4756711883244296
FORD,Flex,SUV - STANDARD,AS6,0.9534972768779256,2.474216264076256
FORD,Flex AWD,SUV - STANDARD,AS6,0.9561329995719261,2.481442628502305
FORD,Flex AWD GTDI,SUV - STANDARD,AS6,0.966282395473965,2.507855871695831
FORD,Fiesta,SUBCOMPACT,AM6,0.5898744654549265,2.2504200023088936
FORD,Fiesta,SUBCOMPACT,M5,0.5964049385611208,2.2648178230095364
FORD,Fiesta ST,SUBCOMPACT,M6,0.6067568255226651,2.2922560713564755
FORD,Fusion,MID-SIZE,AS6,0.5898364853094717,2.3096301674258983
FORD,Fusion Hybrid,MID-SIZE,AV,0.617330464564994,2.117271295655764
FORD,GT,TWO-SEATER,AM7,1.003676446856394,2.60422605308447
FORD,Mustang,SUBCOMPACT,AS10,0.7541591488971013,2.34439227368511
FORD,Mustang (Performance Pkg),SUBCOMPACT,AS10,0.7695825286421107,2.383815365980431
FORD,Mustang,SUBCOMPACT,M6,0.7594585214849165,2.3560258571931225
FORD,Mustang (Performance Pkg),SUBCOMPACT,M6,0.771212327025442,2.387389826338729
FORD,Mustang,SUBCOMPACT,AS10,1.0743232463687304,2.460897842756548
FORD,Mustang,SUBCOMPACT,M6,1.0875083007111936,2.492760389026837
FORD,Mustang Bullitt,SUBCOMPACT,M6,1.0875083007111936,2.492760389026837
FORD,Mustang Convertible,SUBCOMPACT,AS10,0.771212327025442,2.385606273598312
FORD,Mustang Convertible,SUBCOMPACT,M6,0.7695825286421107,2.382017042574868
FORD,Mustang Convertible,SUBCOMPACT,AS10,1.0823572800037957,2.4800069429571505
FORD,Shelby GT350 Mustang,SUBCOMPACT,M6,1.117119120191697,2.5327543789924976
FORD,Taurus FFV,FULL-SIZE,AS6,0.936754670604784,2.431363764158988
FORD,Taurus AWD,FULL-SIZE,AS6,0.9508197155725793,2.468347330412157
FORD,Taurus FFV AWD,FULL-SIZE,AS6,0.9494648261965101,2.463892988985908
GENESIS,G70,COMPACT,M6,0.7296725805415578,2.4065401804339546
GENESIS,G70 AWD,COMPACT,AS8,0.7201219458121175,2.382017042574868
GENESIS,G70 AWD,COMPACT,AS8,0.9173919760664101,2.437750562820388
GENESIS,G80 AWD,FULL-SIZE,AS8,0.9216990054635215,2.450249108319361
GENESIS,G80 AWD,FULL-SIZE,AS8,0.9687664425009097,2.4409090820652173
GENESIS,G80 AWD,FULL-SIZE,AS8,1.0862352167782552,2.4941545940184424
GENESIS,G90 AWD,FULL-SIZE,AS8,0.9216990054635215,2.4456042032735974
GENESIS,G90 AWD,FULL-SIZE,AS8,1.0836598565184037,2.48572142648158
GMC,Acadia,SUV - STANDARD,A6,0.7974448837695267,2.374748346010104
GMC,Acadia,SUV - STANDARD,A6,0.9452508866512994,2.4281347940287885
GMC,Acadia AWD,SUV - STANDARD,A6,0.8023345832466134,2.394451680826216
GMC,Acadia AWD,SUV - STANDARD,A6,0.9496325049598318,2.4393326938302624
GMC,Terrain,SUV - SMALL,A9,0.5878863731803728,2.3031960574204886
GMC,Terrain AWD,SUV - SMALL,A9,0.5955550946630648,2.322219294733919
GMC,Terrain AWD,SUV - SMALL,A9,0.7184762467057291,2.378397900948137
GMC,Yukon,SUV - STANDARD,A6,1.109392727732868,2.4969296480732144
GMC,Yukon FFV,SUV - STANDARD,A6,1.109392727732868,2.4969296480732144
GMC,Yukon 4WD,SUV - STANDARD,A6,1.1131275552933224,2.506505032404872
GMC,Yukon 4WD FFV,SUV - STANDARD,A6,1.1131275552933224,2.506505032404872
GMC,Yukon 4WD,SUV - STANDARD,A10,1.1698595841204433,2.511883360978874
GMC,Yukon XL,SUV - STANDARD,A6,1.109392727732868,2.4969296480732144
GMC,Yukon XL FFV,SUV - STANDARD,A6,1.109392727732868,2.4969296480732144
GMC,Yukon XL 4WD,SUV - STANDARD,A6,1.1203579258509353,2.526339277389844
GMC,Yukon XL 4WD FFV,SUV - STANDARD,A6,1.1203579258509353,2.526339277389844
GMC,Yukon XL 4WD,SUV - STANDARD,A10,1.1782060197346453,2.531478917042255
HONDA,Accord,FULL-SIZE,AV,0.5579146110667117,2.2253092817258624
HONDA,Accord,FULL-SIZE,AV7,0.5670348224433718,2.2479732663618064
HONDA,Accord,FULL-SIZE,M6,0.573565295549566,2.2671717284030133
HONDA,Accord,FULL-SIZE,M6,0.7010708387136986,2.3304137733491905
HONDA,Accord Sport/Touring,MID-SIZE,AS10,0.6992272922716549,2.3242824552976926
HONDA,Civic Coupe,COMPACT,AV7,0.5579146110667117,2.222716471147584
HONDA,Civic Coupe,COMPACT,AV,0.6573636523985542,2.214843848047698
HONDA,Civic Coupe,COMPACT,AV7,0.6666088603133014,2.245512667814149
HONDA,Civic Coupe,COMPACT,M6,0.6795908657953401,2.276461804173244
HONDA,Civic Coupe Si,COMPACT,M6,0.5625363473096401,2.2380461031287955
HONDA,Civic Hatchback,FULL-SIZE,AV,0.5507355352701538,2.2095150145426303
HONDA,Civic Hatchback,FULL-SIZE,AV7,0.5602413075470879,2.2304489213782737
HONDA,Civic Hatchback,FULL-SIZE,M6,0.5579146110667117,2.222716471147584
HONDA,Civic Hatchback Sport,FULL-SIZE,AV7,0.5602413075470879,2.2304489213782737
HONDA,Civic Hatchback Sport,FULL-SIZE,M6,0.5579146110667117,2.222716471147584
HONDA,Civic Sedan,MID-SIZE,AV7,0.5555553723232021,2.217483944213906
HONDA,Civic Sedan,MID-SIZE,AV,0.6573636523985542,2.222716471147584
HONDA,Civic Sedan,MID-SIZE,M6,0.6774954000851406,2.2695129442179165
HONDA,Civic Sedan Si,MID-SIZE,M6,0.5625363473096401,2.2380461031287955
HONDA,Civic Type R,FULL-SIZE,M6,0.7082499145102564,2.3502480183341623
HONDA,CR-V,SUV - SMALL,AV,0.571416440751904,2.257678574869185
HONDA,CR-V AWD,SUV - SMALL,AV,0.5756871200097885,2.27415784926368
HONDA,Fit,STATION WAGON - SMALL,AV,0.5406619263267883,2.1789769472931693
HONDA,Fit,STATION WAGON - SMALL,AV7,0.5531626680859948,2.220108088040055
HONDA,Fit,STATION WAGON - SMALL,M6,0.5625363473096401,2.2405492482825995
HONDA,HR-V,STATION WAGON - SMALL,AV,0.6359385152755586,2.257678574869185
HONDA,HR-V AWD,STATION WAGON - SMALL,AV,0.6443744140689617,2.285557309007773
HONDA,HR-V AWD,STATION WAGON - SMALL,AV7,0.6504355267289157,2.2988530764097064
HONDA,Passport AWD,SUV - SMALL,A9,0.9337952469703787,2.4232458739368075
HONDA,Pilot,SUV - SMALL,A6,0.9245920836272425,2.397940008672037
HONDA,Pilot AWD,SUV - SMALL,A6,0.9337952469703787,2.4248816366310666
HONDA,Pilot AWD,SUV - SMALL,AS9,0.9292564219212699,2.4099331233312946
HYUNDAI,Accent,COMPACT,AS6,0.5830809505586425,2.2355284469075487
HYUNDAI,Accent,COMPACT,M6,0.5830809505586425,2.2380461031287955
HYUNDAI,Elantra,MID-SIZE,AM7,0.6006222287315426,2.276461804173244
HYUNDAI,Elantra,MID-SIZE,M6,0.6257299290033106,2.34439227368511
HYUNDAI,Elantra,MID-SIZE,AS6,0.6643446273849923,2.2405492482825995
HYUNDAI,Elantra,MID-SIZE,M6,0.6774954000851406,2.27415784926368
HYUNDAI,Elantra GT,FULL-SIZE,AM7,0.6107260161919275,2.311753861055754
HYUNDAI,Elantra GT,FULL-SIZE,M6,0.622102201649901,2.3384564936046046
HYUNDAI,Elantra GT,FULL-SIZE,AS6,0.6857254625864626,2.301029995663981
HYUNDAI,Elantra GT,FULL-SIZE,M6,0.6916447653848239,2.3159703454569174
HYUNDAI,Kona,SUV - SMALL,AS6,0.6753735756249183,2.2695129442179165
HYUNDAI,Kona AWD,SUV - SMALL,AM7,0.6107260161919275,2.3031960574204886
HYUNDAI,Kona AWD,SUV - SMALL,AS6,0.6896946532557251,2.305351369446624
HYUNDAI,Santa Fe,SUV - SMALL,AS8,0.7727719890339111,2.3521825181113623
HYUNDAI,Santa Fe AWD,SUV - SMALL,AS8,0.7342524859546551,2.418301291319745
HYUNDAI,Santa Fe AWD,SUV - SMALL,AS8,0.7813364080776681,2.374748346010104
HYUNDAI,Santa Fe XL,SUV - SMALL,AS6,0.9159315096234453,2.4281347940287885
HYUNDAI,Santa Fe XL AWD,SUV - SMALL,AS6,0.9188399061621186,2.4409090820652173
