Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City,Fuel Consumption Hwy,Fuel Consumption Comb,CO2 Emissions(g/km),Engine Power
FIAT,124 Spider,TWO-SEATER,0.1461280356782379,1.2962183778481056,A6,X,0.9684829485539352,0.8129133566428555,0.9030899869919434,2.271841606536499,0.17105774714674982
FIAT,124 Spider,TWO-SEATER,0.1461280356782379,1.2962183778481056,M6,X,0.9542425094393248,0.8260748027008264,0.8976270912904415,2.2671717284030133,0.17002299906510054
FIAT,500,MINICOMPACT,0.1461280356782379,1.2962183778481056,A6,X,0.9867717342662446,0.8692317197309762,0.9395192526186184,2.307496037913213,0.17795795443292045
FIAT,500,MINICOMPACT,0.1461280356782379,1.2962183778481056,M5,X,0.9294189257142926,0.8512583487190752,0.8976270912904415,2.2695129442179165,0.17002299906510054
FIAT,500L,STATION WAGON - SMALL,0.1461280356782379,1.2962183778481056,A6,X,1.0293837776852095,0.8976270912904415,0.9731278535996988,2.34439227368511,0.184323888782084
FIAT,500X AWD,SUV - SMALL,0.1139433523068367,1.2962183778481056,A9,X,1.0,0.8976270912904415,0.9590413923210936,2.3283796034387376,0.1416460665929059
FORD,EcoSport,SUV - SMALL,0.0,1.2939948328639828,AS6,X,0.9344984512435676,0.9084850188786496,0.9242792860618816,2.2922560713564755,0.0
FORD,EcoSport AWD,SUV - SMALL,0.3010299956639811,1.2962183778481056,AS6,X,1.0086001717619173,0.9030899869919434,0.9684829485539352,2.3384564936046046,0.37790263987959616
FORD,Edge,SUV - SMALL,0.3010299956639811,1.2962183778481056,AS8,X,1.0374264979406236,0.9030899869919434,0.9822712330395684,2.3502480183341623,0.38328283693346454
FORD,Edge AWD,SUV - SMALL,0.3010299956639811,1.2962183778481056,AS8,X,1.0569048513364725,0.919078092376074,1.0,2.3673559210260184,0.39020061266318784
FORD,Edge AWD,SUV - SMALL,0.4313637641589873,1.2986580151756753,AS8,X,1.1003705451175627,0.9637878273455552,1.041392685158225,2.4132997640812515,0.5833819440558243
FORD,Escape,SUV - SMALL,0.1760912590556812,1.2962183778481056,AS6,X,1.0086001717619173,0.8920946026904804,0.9590413923210936,2.3304137733491905,0.2189038123036958
FORD,Escape FFV,SUV - SMALL,0.3979400086720376,1.2962183778481056,AS6,X,1.041392685158225,0.9030899869919434,0.9822712330395684,2.3541084391474008,0.5066723504304785
FORD,Escape AWD,SUV - SMALL,0.1760912590556812,1.2962183778481056,AS6,X,1.0492180226701815,0.9242792860618816,0.99563519459755,2.3654879848908994,0.22725644743409062
FORD,Escape AWD,SUV - SMALL,0.3010299956639811,1.2962183778481056,AS6,X,1.0606978403536116,0.9395192526186184,1.0086001717619173,2.378397900948137,0.3935564049536966
FORD,Expedition 4X4,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.1492191126553797,1.0253058652647702,1.0969100130080565,2.4668676203541096,0.7750309032178517
FORD,Expedition MAX 4X4,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.167317334748176,1.0492180226701815,1.117271295655764,2.487138375477186,0.7894173370127732
FORD,Explorer AWD,SUV - STANDARD,0.3617278360175928,1.2962183778481056,AS6,X,1.117271295655764,0.9637878273455552,1.0569048513364725,2.426511261364575,0.4955597170076319
FORD,Explorer AWD,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.1818435879447724,1.0374264979406236,1.1205739312058498,2.492760389026837,0.7917508416603997
FORD,Explorer FFV AWD,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.1613680022349748,1.0253058652647702,1.1038037209559568,2.4756711883244296,0.7799017099695648
FORD,F-150,PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS10,X,1.0791812460476249,0.9542425094393248,1.0253058652647702,2.396199347095736,0.5743702039150784
FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS10,X,1.093421685162235,0.9731278535996988,1.0453229787866574,2.4149733479708178,0.5855836710031543
FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS10,X,1.093421685162235,0.9731278535996988,1.0453229787866574,2.4149733479708178,0.5855836710031543
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,0.5185139398778874,1.2986580151756753,AS6,X,1.0863598306747482,0.9684829485539352,1.0374264979406236,2.408239965311849,0.6985742504032381
FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.5185139398778874,1.2986580151756753,AS6,X,1.093421685162235,0.9912260756924948,1.0492180226701815,2.4199557484897576,0.7065143363422552
FORD,F-150,PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.130333768495006,1.0043213737826424,1.0791812460476249,2.44870631990508,0.762504495301671
FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.1398790864012365,1.0293837776852095,1.093421685162235,2.463892988985908,0.7725661961324883
FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.143014800254095,1.0492180226701815,1.1038037209559568,2.4742162640762557,0.7799017099695648
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS10,X,1.143014800254095,1.0086001717619173,1.0863598306747482,2.4578818967339924,0.9871841787773915
FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS10,X,1.167317334748176,1.0492180226701815,1.117271295655764,2.488550716500444,1.0152736831114544
FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS10,X,1.1931245983544614,1.0718820073061253,1.143014800254095,2.513217600067939,1.0386670190284966
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS10,X,1.1038037209559568,0.9912260756924948,1.0569048513364725,2.4281347940287885,0.5920717666276126
FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS10,X,1.117271295655764,1.0086001717619173,1.0718820073061253,2.442479769064448,0.6004618796853741
FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS10,X,1.117271295655764,1.0086001717619173,1.0718820073061253,2.442479769064448,0.6004618796853741
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,0.5185139398778874,1.2986580151756753,AS6,X,1.1072099696478683,1.0086001717619173,1.0644579892269184,2.436162647040756,0.7167765074306904
FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.5185139398778874,1.2986580151756753,AS6,X,1.1398790864012365,1.0293837776852095,1.093421685162235,2.463892988985908,0.7362798575158154
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.1553360374650616,1.021189299069938,1.0969100130080565,2.469822015978163,0.7750309032178517
FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.167317334748176,1.0293837776852095,1.1105897102992488,2.481442628502305,0.7846964072442625
FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.167317334748176,1.0492180226701815,1.117271295655764,2.488550716500444,0.7894173370127732
FORD,F-150 4X4 Limited,PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.1398790864012365,1.0492180226701815,1.1003705451175627,2.4712917110589383,0.7774759709942778
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS10,X,1.1789769472931697,1.041392685158225,1.1238516409670858,2.4941545940184424,1.0212532974149344
FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS10,X,1.1958996524092336,1.0718820073061253,1.143014800254095,2.513217600067939,1.0386670190284966
FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS10,X,1.2253092817258628,1.093421685162235,1.1702617153949573,2.5403294747908736,1.0634265165615036
FORD,F-150 Raptor 4X4,PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS10,X,1.1846914308175986,1.117271295655764,1.1553360374650616,2.526339277389844,0.816312297287876
FORD,Flex,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.167317334748176,1.0086001717619173,1.1038037209559568,2.4742162640762557,0.7799017099695648
FORD,Flex AWD,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.167317334748176,1.0293837776852095,1.1105897102992488,2.481442628502305,0.7846964072442625
FORD,Flex AWD GTDI,SUV - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.1958996524092336,1.0492180226701815,1.136720567156407,2.507855871695831,0.8031593817377872
FORD,Fiesta,SUBCOMPACT,0.2041199826559248,1.2962183778481056,AM6,X,0.9344984512435676,0.8061799739838872,0.8808135922807911,2.2504200023088936,0.2330492476273429
FORD,Fiesta,SUBCOMPACT,0.2041199826559248,1.2962183778481056,M5,X,0.9444826721501686,0.8325089127062363,0.8976270912904415,2.2648178230095364,0.23749783167341307
FORD,Fiesta ST,SUBCOMPACT,0.2041199826559248,1.2962183778481056,M6,X,0.9637878273455552,0.8692317197309762,0.9242792860618816,2.2922560713564755,0.2445495779152234
FORD,Fusion,MID-SIZE,0.1760912590556812,1.2962183778481056,AS6,X,1.0,0.8450980400142567,0.9395192526186184,2.3096301674258983,0.21444783069600476
FORD,Fusion Hybrid,MID-SIZE,0.3010299956639811,1.2962183778481056,AV,X,0.7403626894942438,0.7481880270062004,0.7481880270062004,2.117271295655764,0.2919434265250811
FORD,GT,TWO-SEATER,0.5440680443502756,1.2986580151756753,AM7,Z,1.3096301674258986,1.117271295655764,1.2329961103921538,2.60422605308447,0.8711836684585997
FORD,Mustang,SUBCOMPACT,0.3617278360175928,1.2962183778481056,AS10,X,1.0492180226701815,0.8633228601204559,0.9731278535996988,2.34439227368511,0.45627850334143827
FORD,Mustang (Performance Pkg),SUBCOMPACT,0.3617278360175928,1.2962183778481056,AS10,X,1.0718820073061253,0.9242792860618816,1.012837224705172,2.383815365980431,0.47489736452151116
FORD,Mustang,SUBCOMPACT,0.3617278360175928,1.2962183778481056,M6,X,1.0492180226701815,0.8976270912904415,0.9867717342662446,2.3560258571931225,0.4626758224884263
FORD,Mustang (Performance Pkg),SUBCOMPACT,0.3617278360175928,1.2962183778481056,M6,X,1.0718820073061253,0.9395192526186184,1.0170333392987805,2.387389826338729,0.4768648314679546
FORD,Mustang,SUBCOMPACT,0.6989700043360187,1.3000676416768184,AS10,X,1.1760912590556811,0.9590413923210936,1.0899051114393978,2.460897842756548,0.990405804781376
FORD,Mustang,SUBCOMPACT,0.6989700043360187,1.3000676416768184,M6,X,1.2068258760318495,0.99563519459755,1.1238516409670858,2.492760389026837,1.0212532974149344
FORD,Mustang Bullitt,SUBCOMPACT,0.6989700043360187,1.3000676416768184,M6,X,1.2068258760318495,0.99563519459755,1.1238516409670858,2.492760389026837,1.0212532974149344
FORD,Mustang Convertible,SUBCOMPACT,0.3617278360175928,1.2962183778481056,AS10,X,1.0755469613925306,0.9242792860618816,1.0170333392987805,2.385606273598312,0.4768648314679546
FORD,Mustang Convertible,SUBCOMPACT,0.3617278360175928,1.2962183778481056,M6,X,1.0718820073061253,0.9242792860618816,1.012837224705172,2.382017042574868,0.47489736452151116
FORD,Mustang Convertible,SUBCOMPACT,0.6989700043360187,1.3000676416768184,AS10,X,1.187520720836463,0.9867717342662446,1.1105897102992488,2.4800069429571505,1.0092020711401193
FORD,Ranger 4WD,PICKUP TRUCK - STANDARD,0.3617278360175928,1.2962183778481056,AS10,X,1.0718820073061253,0.9912260756924948,1.0374264979406236,2.408239965311849,0.48642674038782024
FORD,Shelby GT350 Mustang,SUBCOMPACT,0.7160033436347991,1.3000676416768184,M6,Z,1.2355284469075487,1.0530784434834195,1.1643528557844371,2.5327543789924976,1.0838410908356144
FORD,T-150 Wagon,VAN - PASSENGER,0.5440680443502756,1.2986580151756753,AS6,X,1.2095150145426308,1.1072099696478683,1.167317334748176,2.5390760987927767,0.8247777826466878
FORD,T-150 Wagon,VAN - PASSENGER,0.568201724066995,1.2986580151756753,AS6,X,1.2278867046136734,1.117271295655764,1.1818435879447724,2.5502283530550938,0.8720820564056991
FORD,Taurus FFV,FULL-SIZE,0.5440680443502756,1.2986580151756753,AS6,X,1.130333768495006,0.9542425094393248,1.0606978403536116,2.431363764158988,0.7494448911047058
FORD,Taurus AWD,FULL-SIZE,0.5440680443502756,1.2986580151756753,AS6,X,1.1643528557844371,1.0,1.0969100130080565,2.468347330412157,0.7750309032178517
FORD,Taurus FFV AWD,FULL-SIZE,0.5440680443502756,1.2986580151756753,AS6,X,1.1461280356782375,0.99563519459755,1.093421685162235,2.463892988985908,0.7725661961324883
FORD,Transit Connect Van,SPECIAL PURPOSE VEHICLE,0.3010299956639811,1.2962183778481056,AS8,X,0.9912260756924948,0.9444826721501686,0.9684829485539352,2.340444114840118,0.37790263987959616
FORD,Transit Connect Van FFV,SPECIAL PURPOSE VEHICLE,0.3010299956639811,1.2962183778481056,AS8,X,0.9912260756924948,0.9444826721501686,0.9684829485539352,2.340444114840118,0.37790263987959616
FORD,Transit Connect Van,SPECIAL PURPOSE VEHICLE,0.3979400086720376,1.2962183778481056,AS6,X,1.0791812460476249,0.9444826721501686,1.0253058652647702,2.392696953259666,0.528870351884702
FORD,Transit Connect Wagon LWB,SPECIAL PURPOSE VEHICLE,0.3010299956639811,1.2962183778481056,AS8,X,0.99563519459755,0.9138138523837166,0.9637878273455552,2.3304137733491905,0.3760706007075584
FORD,Transit Connect Wagon LWB FFV,SPECIAL PURPOSE VEHICLE,0.3010299956639811,1.2962183778481056,AS8,X,0.99563519459755,0.9138138523837166,0.9637878273455552,2.3304137733491905,0.3760706007075584
FORD,Transit Connect Wagon LWB,SPECIAL PURPOSE VEHICLE,0.3979400086720376,1.2962183778481056,AS6,X,1.08278537031645,0.9542425094393248,1.0293837776852095,2.399673721481037,0.530973809057646
GENESIS,G70,COMPACT,0.3010299956639811,1.2962183778481056,M6,Z,1.1072099696478683,0.9294189257142926,1.0374264979406236,2.4065401804339546,0.4048044550894567
GENESIS,G70 AWD,COMPACT,0.3010299956639811,1.2962183778481056,AS8,Z,1.0606978403536116,0.9395192526186184,1.012837224705172,2.382017042574868,0.395209705608041
GENESIS,G70 AWD,COMPACT,0.5185139398778874,1.2986580151756753,AS8,Z,1.1238516409670858,0.9777236052888476,1.0644579892269184,2.437750562820388,0.7167765074306904
GENESIS,G80 AWD,FULL-SIZE,0.5185139398778874,1.2986580151756753,AS8,Z,1.1398790864012365,0.9867717342662446,1.0755469613925306,2.450249108319361,0.7242435139450916
GENESIS,G80 AWD,FULL-SIZE,0.57978359661681,1.2986580151756753,AS8,X,1.1271047983648077,0.9822712330395684,1.0681858617461617,2.4409090820652173,0.8042805194785646
GENESIS,G80 AWD,FULL-SIZE,0.6989700043360187,1.3000676416768184,AS8,Z,1.1931245983544614,1.0170333392987805,1.1205739312058498,2.4941545940184424,1.0182748153986152
GENESIS,G90 AWD,FULL-SIZE,0.5185139398778874,1.2986580151756753,AS8,Z,1.136720567156407,0.9867717342662446,1.0755469613925306,2.4456042032735974,0.7242435139450916
GENESIS,G90 AWD,FULL-SIZE,0.6989700043360187,1.3000676416768184,AS8,Z,1.1818435879447724,1.0086001717619173,1.1139433523068367,2.48572142648158,1.0122495534178078
GMC,Acadia,SUV - STANDARD,0.3979400086720376,1.2962183778481056,A6,X,1.0453229787866574,0.9637878273455552,1.0086001717619173,2.374748346010104,0.5202532686311596
GMC,Acadia,SUV - STANDARD,0.5563025007672872,1.2986580151756753,A6,X,1.117271295655764,0.9731278535996988,1.0569048513364725,2.4281347940287885,0.7635574236301651
GMC,Acadia AWD,SUV - STANDARD,0.3979400086720376,1.2962183778481056,A6,X,1.0530784434834195,0.9731278535996988,1.021189299069938,2.394451680826216,0.5267469564319165
GMC,Acadia AWD,SUV - STANDARD,0.5563025007672872,1.2986580151756753,A6,X,1.130333768495006,0.9777236052888476,1.0681858617461617,2.4393326938302624,0.7717073523900485
GMC,Canyon,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,A6,X,1.08278537031645,0.9637878273455552,1.0334237554869496,2.403120521175817,0.5330576989035906
GMC,Canyon,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,M6,X,1.0755469613925306,0.9637878273455552,1.0293837776852095,2.399673721481037,0.530973809057646
GMC,Canyon,PICKUP TRUCK - SMALL,0.5563025007672872,1.2986580151756753,A8,X,1.1271047983648077,0.9822712330395684,1.0681858617461617,2.437750562820388,0.7717073523900485
GMC,Canyon 4WD,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,A6,X,1.1038037209559568,0.9912260756924948,1.0569048513364725,2.426511261364575,0.5451696509027812
GMC,Canyon 4WD,PICKUP TRUCK - SMALL,0.5563025007672872,1.2986580151756753,A8,X,1.1461280356782375,0.99563519459755,1.0863598306747482,2.4563660331290427,0.7848370762953732
GMC,Sierra,PICKUP TRUCK - STANDARD,0.4313637641589873,1.2962183778481056,A8,X,1.0755469613925306,1.012837224705172,1.0453229787866574,2.416640507338281,0.5844836032674607
GMC,Sierra,PICKUP TRUCK - STANDARD,0.6334684555795864,1.2986580151756753,A6,X,1.1789769472931697,1.0606978403536116,1.130333768495006,2.501059262217751,0.9298791201539902
GMC,Sierra,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.2013971243204515,1.0569048513364725,1.143014800254095,2.513217600067939,1.0762714476526751
GMC,Sierra FFV,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1958996524092336,1.0755469613925306,1.1461280356782375,2.517195897949974,1.079202893856242
GMC,Sierra,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A8,X,1.1553360374650616,1.0170333392987805,1.0969100130080565,2.468347330412157,1.0328588285842417
GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,0.4313637641589873,1.2962183778481056,A8,X,1.1003705451175627,1.0374264979406236,1.0718820073061253,2.442479769064448,0.5993338619945389
GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,0.6334684555795864,1.2986580151756753,A6,X,1.1986570869544224,1.0755469613925306,1.1461280356782375,2.517195897949974,0.9428724144190771
GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.2013971243204515,1.0681858617461617,1.1461280356782375,2.518513939877887,1.079202893856242
GMC,Sierra 4WD FFV,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.2041199826559246,1.0969100130080565,1.1583624920952496,2.5301996982030817,1.0907229512660443
GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A8,X,1.1846914308175986,1.0492180226701815,1.130333768495006,2.4996870826184034,1.064330891497103
GMC,Sierra 4WD AT4,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A8,X,1.1846914308175986,1.0718820073061253,1.136720567156407,2.505149978319906,1.0703447497950391
GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,0.7923916894982539,1.3000676416768184,A10,Z,1.1903316981702914,1.0755469613925306,1.143014800254095,2.513217600067939,1.1774913214136242
GMC,Sierra 4WD AT4,PICKUP TRUCK - STANDARD,0.7923916894982539,1.3000676416768184,A10,Z,1.1958996524092336,1.093421685162235,1.1522883443830565,2.521138083704036,1.1870445815535375
GMC,Sierra LTD,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1931245983544614,1.0374264979406236,1.130333768495006,2.501059262217751,1.064330891497103
GMC,Sierra LTD 4WD,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1986570869544224,1.0569048513364725,1.1398790864012365,2.511883360978874,1.0733188355893053
GMC,Terrain,SUV - SMALL,0.1760912590556812,1.2962183778481056,A9,X,0.9637878273455552,0.8976270912904415,0.9344984512435676,2.3031960574204886,0.2133018190946095
GMC,Terrain AWD,SUV - SMALL,0.1760912590556812,1.2962183778481056,A9,X,0.9822712330395684,0.919078092376074,0.9542425094393248,2.322219294733919,0.21780845420337883
GMC,Terrain AWD,SUV - SMALL,0.3010299956639811,1.2962183778481056,A9,Z,1.0492180226701815,0.9542425094393248,1.0086001717619173,2.378397900948137,0.3935564049536966
GMC,Yukon,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1958996524092336,1.021189299069938,1.1271047983648077,2.4969296480732144,1.0612904686122169
GMC,Yukon FFV,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1958996524092336,1.021189299069938,1.1271047983648077,2.4969296480732144,1.0612904686122169
GMC,Yukon 4WD,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1986570869544224,1.0453229787866574,1.136720567156407,2.506505032404872,1.0703447497950391
GMC,Yukon 4WD FFV,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1986570869544224,1.0453229787866574,1.136720567156407,2.506505032404872,1.0703447497950391
GMC,Yukon 4WD,SUV - STANDARD,0.7923916894982539,1.3000676416768184,A10,Z,1.2148438480476975,1.0293837776852095,1.1398790864012365,2.511883360978874,1.1742610256664856
GMC,Yukon XL,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1958996524092336,1.021189299069938,1.1271047983648077,2.4969296480732144,1.0612904686122169
GMC,Yukon XL FFV,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1958996524092336,1.021189299069938,1.1271047983648077,2.4969296480732144,1.0612904686122169
GMC,Yukon XL 4WD,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.2253092817258628,1.0530784434834195,1.1553360374650616,2.526339277389844,1.0878732185194837
GMC,Yukon XL 4WD FFV,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.2253092817258628,1.0530784434834195,1.1553360374650616,2.526339277389844,1.0878732185194837
GMC,Yukon XL 4WD,SUV - STANDARD,0.7923916894982539,1.3000676416768184,A10,Z,1.2329961103921538,1.0530784434834195,1.1613680022349748,2.531478917042255,1.1963981072643701
HONDA,Accord,FULL-SIZE,0.1760912590556812,1.2962183778481056,AV,X,0.8976270912904415,0.7993405494535816,0.8573324964312684,2.2253092817258624,0.1956884795414701
HONDA,Accord,FULL-SIZE,0.1760912590556812,1.2962183778481056,AV7,X,0.9138138523837166,0.8325089127062363,0.8808135922807911,2.2479732663618064,0.20104810368249784
HONDA,Accord,FULL-SIZE,0.1760912590556812,1.2962183778481056,M6,X,0.9493900066449128,0.8260748027008264,0.8976270912904415,2.2671717284030133,0.20488583066784635
HONDA,Accord,FULL-SIZE,0.3010299956639811,1.2962183778481056,M6,X,1.0293837776852095,0.8633228601204559,0.9637878273455552,2.3304137733491905,0.3760706007075584
HONDA,Accord Sport/Touring,MID-SIZE,0.3010299956639811,1.2962183778481056,AS10,X,1.0170333392987805,0.8692317197309762,0.9590413923210936,2.3242824552976926,0.37421853885304746
HONDA,Civic Coupe,COMPACT,0.1760912590556812,1.2962183778481056,AV7,X,0.8920946026904804,0.8061799739838872,0.8573324964312684,2.2227164711475837,0.1956884795414701
HONDA,Civic Coupe,COMPACT,0.3010299956639811,1.2962183778481056,AV,X,0.8920946026904804,0.7853298350107669,0.8512583487190752,2.214843848047698,0.33216152920483677
HONDA,Civic Coupe,COMPACT,0.3010299956639811,1.2962183778481056,AV7,X,0.919078092376074,0.8195439355418686,0.8750612633916999,2.245512667814149,0.34144944109326447
HONDA,Civic Coupe,COMPACT,0.3010299956639811,1.2962183778481056,M6,X,0.9684829485539352,0.8260748027008264,0.9084850188786496,2.276461804173244,0.35449141096177683
HONDA,Civic Coupe Si,COMPACT,0.1760912590556812,1.2962183778481056,M6,Z,0.9242792860618816,0.7923916894982539,0.8692317197309762,2.2380461031287955,0.19840450969889098
HONDA,Civic Hatchback,FULL-SIZE,0.1760912590556812,1.2962183778481056,AV,X,0.8864907251724818,0.7781512503836435,0.8388490907372552,2.2095150145426303,0.19146959180297227
HONDA,Civic Hatchback,FULL-SIZE,0.1760912590556812,1.2962183778481056,AV7,X,0.8976270912904415,0.8195439355418686,0.8633228601204559,2.2304489213782737,0.19705579638425524
HONDA,Civic Hatchback,FULL-SIZE,0.1760912590556812,1.2962183778481056,M6,X,0.9030899869919434,0.7923916894982539,0.8573324964312684,2.2227164711475837,0.1956884795414701
HONDA,Civic Hatchback Sport,FULL-SIZE,0.1760912590556812,1.2962183778481056,AV7,Z,0.8976270912904415,0.8195439355418686,0.8633228601204559,2.2304489213782737,0.19705579638425524
HONDA,Civic Hatchback Sport,FULL-SIZE,0.1760912590556812,1.2962183778481056,M6,Z,0.9030899869919434,0.7923916894982539,0.8573324964312684,2.2227164711475837,0.1956884795414701
HONDA,Civic Sedan,MID-SIZE,0.1760912590556812,1.2962183778481056,AV7,X,0.8920946026904804,0.7923916894982539,0.8512583487190752,2.217483944213906,0.19430203876702468
HONDA,Civic Sedan,MID-SIZE,0.3010299956639811,1.2962183778481056,AV,X,0.8976270912904415,0.7853298350107669,0.8512583487190752,2.2227164711475837,0.33216152920483677
HONDA,Civic Sedan,MID-SIZE,0.3010299956639811,1.2962183778481056,M6,X,0.9684829485539352,0.8129133566428555,0.9030899869919434,2.2695129442179165,0.3523862662142467
HONDA,Civic Sedan Si,MID-SIZE,0.1760912590556812,1.2962183778481056,M6,Z,0.9242792860618816,0.7923916894982539,0.8692317197309762,2.2380461031287955,0.19840450969889098
HONDA,Civic Type R,FULL-SIZE,0.3010299956639811,1.2962183778481056,M6,Z,1.0253058652647702,0.919078092376074,0.9822712330395684,2.3502480183341623,0.38328283693346454
HONDA,CR-V,SUV - SMALL,0.1760912590556812,1.2962183778481056,AV,X,0.9242792860618816,0.8450980400142567,0.8920946026904804,2.257678574869185,0.20362302506242078
HONDA,CR-V AWD,SUV - SMALL,0.1760912590556812,1.2962183778481056,AV,X,0.9395192526186184,0.8573324964312684,0.9030899869919434,2.27415784926368,0.20613275150447682
HONDA,Fit,STATION WAGON - SMALL,0.1760912590556812,1.2962183778481056,AV,X,0.8450980400142567,0.7708520116421441,0.8129133566428555,2.1789769472931693,0.18554968979079906
HONDA,Fit,STATION WAGON - SMALL,0.1760912590556812,1.2962183778481056,AV7,X,0.8808135922807911,0.8129133566428555,0.8450980400142567,2.220108088040055,0.19289593151112333
HONDA,Fit,STATION WAGON - SMALL,0.1760912590556812,1.2962183778481056,M6,X,0.9084850188786496,0.8195439355418686,0.8692317197309762,2.2405492482825995,0.19840450969889098
HONDA,HR-V,STATION WAGON - SMALL,0.255272505103306,1.2962183778481056,AV,X,0.9242792860618816,0.8450980400142567,0.8920946026904804,2.257678574869185,0.295184212908383
HONDA,HR-V AWD,STATION WAGON - SMALL,0.255272505103306,1.2962183778481056,AV,X,0.9444826721501686,0.8750612633916999,0.9138138523837166,2.285557309007773,0.30237087181913413
HONDA,HR-V AWD,STATION WAGON - SMALL,0.255272505103306,1.2962183778481056,AV7,X,0.9590413923210936,0.8864907251724818,0.9294189257142926,2.2988530764097064,0.30753441756256905
HONDA,Odyssey,MINIVAN,0.5440680443502756,1.2986580151756753,AS9,X,1.1003705451175627,0.9242792860618816,1.0293837776852095,2.401400540781544,0.7273196793867835
